road,id,model_type,break_prob,name,lat,lon,length,condition
N1,N1_LRPS,sourcesink,,Start of Road  after Jatrabari Flyover infront of filling station.,23.7060278,90.443333,0.0,
N1,N1_link0,link,,,23.702383230000002,90.45109703999995,1800.0,
N1,N1_LRP001a,bridge,0.0,.,23.69873866,90.4588610799999,11.3,
N1,N1_link1,link,,,23.6967012481818,90.47331799909085,3125.0,
N1,N1_LRP004b,bridge,0.0,.,23.6946638363636,90.4877749181818,6.6,
N1,N1_link2,link,,,23.7003319181818,90.5046301840909,3838.0,
N1,N1_LRP009a-N2_LRPS,intersection,,,23.706,90.52148545,0.0,
N1,N1_link3,link,,,23.70019530706805,90.52952976374345,2117.000000000001,
N1,N1_LRP010b,bridge,0.0,NOYAPARA CULVERT,23.6943906141361,90.5375740774869,6.3,
N1,N1_link4,link,,,23.694346500525953,90.53764072472475,16.99999999999946,
N1,N1_LRP010c,bridge,0.0,ADUPUR CULVERT,23.6943023869158,90.5377073719626,6.3,
N1,N1_link5,link,,,23.693331269392452,90.5393128808411,398.99999999999915,
N1,N1_LRP011a,bridge,0.0,NAYABARI KASPUR BOX CULVERT,23.6923601518691,90.5409183897196,8.3,
N1,N1_link6,link,,,23.69138822593455,90.5437576448598,640.0000000000006,
N1,N1_LRP012c-N105_LRPS,intersection,,,23.6904163,90.5465969,0.0,
N1,N1_link7,link,,,23.6894143130102,90.54757771454081,303.0000000000008,
N1,N1_LRP012a,bridge,0.0,KHAS PARA BOX CULVERT,23.6884123260204,90.5485585290816,9.3,
N1,N1_link8,link,,,23.6883660295918,90.5486041683673,13.999999999999346,
N1,N1_LRP012b,bridge,0.0,DAWAN BAG BOX CULVERT,23.6883197331632,90.548649807653,6.1,
N1,N1_link9,link,,,23.6830616165816,90.55223462132645,1320.9999999999998,
N1,N1_LRP014a,bridge,0.0,KAWTALA BOX CULVERT,23.6778035,90.5558194349999,11.9,
N1,N1_link10,link,,,23.657878935769197,90.57474341634611,6186.000000000002,
N1,N1_LRP020a,bridge,0.0,KRIBORDI BOX CULVERT,23.6379543715384,90.5936673976923,6.0,
N1,N1_link11,link,,,23.627797584004448,90.60160900414024,2835.9999999999986,
N1,N1_LRP023a,bridge,0.0006981169031030527,ASHIR CHAR (Right),23.6176407964705,90.6095506105882,224.8,
N1,N1_link12,link,,,23.6053113396299,90.61876027384005,3518.999999999998,
N1,N1_LRP026a,bridge,0.0,TATULTALA CULVERT,23.5929818827893,90.6279699370919,5.6,
N1,N1_link13,link,,,23.59189536876805,90.62910339845101,337.0000000000033,
N1,N1_LRP026b,bridge,0.0,BAILAKANDI CULVERT,23.5908088547468,90.6302368598101,5.5,
N1,N1_link14,link,,,23.588563488643402,90.6323731402597,667.9999999999993,
N1,N1_LRP027a,bridge,0.0,MALUAKANDI CULVEDRT,23.58631812254,90.6345094207093,5.6,
N1,N1_link15,link,,,23.576160759096048,90.64156657271874,2721.9999999999977,
N1,N1_LRP030a,bridge,0.0,VITIKANDA - ANAR PUR CULVERT,23.5660033956521,90.6486237247282,34.7,
N1,N1_link16,link,,,23.55687057014745,90.6588395672748,2935.0000000000023,
N1,N1_LRP033a,bridge,0.0,PURRANBUICHE BOX CULVERT,23.5477377446428,90.6690554098214,9.1,
N1,N1_link17,link,,,23.54768119419635,90.6691237377232,18.99999999999835,
N1,N1_LRP033b,bridge,0.0,NOYAPARA,23.5476246437499,90.669192065625,5.2,
N1,N1_link18,link,,,23.54515503749995,90.6720106390625,795.0000000000017,
N1,N1_LRP034a,bridge,0.0,Madhya Baushia Bridge(L),23.54268543125,90.6748292125,72.49,
N1,N1_link19,link,,,23.53773031055585,90.68034966016705,1589.9999999999964,
N1,N1_LRP035a,bridge,0.0,.,23.5327751898617,90.6858701078341,9.5,
N1,N1_link20,link,,,23.53146357625615,90.68783264578451,526.0000000000034,
N1,N1_LRP036c,bridge,0.0,CHAR BOUSHEA (2),23.5301519626506,90.6897951837349,8.4,
N1,N1_link21,link,,,23.5315631458753,90.7603863299674,14851.0,
N1,N1_LRP051a,bridge,0.0,RAIPUR BOX CULVERT,23.5329743291,90.8309774761999,12.2,
N1,N1_link22,link,,,23.51716476075,90.8891809425499,12979.999999999996,
N1,N1_LRP064c,bridge,0.0,SONAPUR BOX CULVERT,23.5013551924,90.9473844088999,3.0,
N1,N1_link23,link,,,23.4973140035,90.96805222524995,4502.000000000009,
N1,N1_LRP068a,bridge,0.0,MILL GHAT BOX CULVERT,23.4932728146,90.9887200416,4.5,
N1,N1_link24,link,,,23.4869429503,91.0280649054,8440.999999999989,
N1,N1_LRP077a,bridge,0.0,NIMSHAR SLAB CULVERT,23.480613086,91.0674097692,1.5,
N1,N1_link25,link,,,23.479792343,91.0927948346,5365.000000000009,
N1,N1_LRP084a-N102_LRPS,intersection,,,23.4789716,91.1181799,0.0,
N1,N1_link26,link,,,23.479189994036652,91.1210359912844,590.999999999994,
N1,N1_LRP083a,bridge,0.0,TIPRA BAZAR BOX CULVERT,23.4794083880733,91.1238920825688,1.4,
N1,N1_link27,link,,,23.47947665603665,91.1264696132844,552.0000000000067,
N1,N1_LRP083b,bridge,0.0,AMTOLI SLAB CULVERT,23.479544924,91.129047144,2.9,
N1,N1_link28,link,,,23.4615894419136,91.13920697955939,4723.999999999989,
N1,N1_LRP088a,bridge,0.020355913707714262,DHANPUR RCC GIDER BRIDGE,23.4436339598272,91.1493668151188,23.4,
N1,N1_link29,link,,,23.427783191421497,91.1716349000197,5887.0,
N1,N1_LRP094a,bridge,0.020355913707714262,Mostapur Bridge,23.4119324230158,91.1939029849206,27.35,
N1,N1_link30,link,,,23.40479212140225,91.20866255980326,3657.000000000011,
N1,N1_LRP098a,bridge,0.020355913707714262,RAZAPARA RCC GIDER BRIDGE,23.3976518197887,91.2234221346859,27.9,
N1,N1_link31,link,,,23.37016164589435,91.24395388534296,7495.999999999995,
N1,N1_LRP105a,bridge,0.0,CHANSIRI BOXCUIVERT,23.342671472,91.264485636,14.3,
N1,N1_link32,link,,,23.3364088522,91.2696824592,1766.0000000000055,
N1,N1_LRP107a,bridge,0.0,MIABAZAR BOX CULVERT,23.3301462324,91.2748792824,24.0,
N1,N1_link33,link,,,23.3241079596569,91.27898300728505,1605.9999999999945,
N1,N1_LRP109a,bridge,0.0,NOYA BAZER BOX CULVERT,23.3180696869138,91.2830867321701,9.2,
N1,N1_link34,link,,,23.3080186070407,91.28705043458216,2426.000000000002,
N1,N1_LRP111a,bridge,0.0,LALGORE BEZER CULVERT,23.2979675271676,91.2910141369942,3.2,
N1,N1_link35,link,,,23.2938370829065,91.29198630405486,957.9999999999984,
N1,N1_LRP112a,bridge,0.0,SUPUYA BOX CULVERT,23.2897066386454,91.2929584711155,13.4,
N1,N1_link36,link,,,23.264749334806147,91.302766278581,6117.9999999999945,
N1,N1_LRP118d,bridge,0.0,BALUZURI 2 CULVERT,23.2397920309669,91.3125740860465,2.6,
N1,N1_link37,link,,,23.2379339913096,91.31278214186045,422.00000000001125,
N1,N1_LRP119a,bridge,0.0,KALIR BAZAR BOX CULVERT,23.2360759516523,91.3129901976744,2.5,
